CD_REFNIS;TX_DESCR_NL;TX_DESCR_FR;CD_SECTOR;TX_DESCR_SECTOR_NL;TX_DESCR_SECTOR_FR;DT_STRT_SECTOR;DT_STOP_SECTOR;MS_TOT_SUR;POPULATION
11001;Aartselaar;Aartselaar;11001A00-;AARTSELAAR-CENTRUM;AARTSELAAR-CENTRUM;01Mar1981;31Dec9999;53,1581024;2490
11001;Aartselaar;Aartselaar;11001A01-;DE LEEUWERIK;DE LEEUWERIK;01Mar1981;31Dec9999;67,11468079;2755
11001;Aartselaar;Aartselaar;11001A020;BUERSTEDE;BUERSTEDE;01Mar1981;31Dec9999;28,08436398;732
11001;Aartselaar;Aartselaar;11001A030;YSSELAAR;YSSELAAR;01Mar1981;31Dec9999;42,81185223;431
11001;Aartselaar;Aartselaar;11001A042;KLEINE GRIPPE;KLEINE GRIPPE;01Mar1981;31Dec9999;25,56195437;351
11001;Aartselaar;Aartselaar;11001A052;LEUG;LEUG;01Mar1981;31Dec9999;33,72636318;2170
11001;Aartselaar;Aartselaar;11001A063;TEN DORPE;TEN DORPE;01Mar1981;31Dec9999;21,82662998;754
11001;Aartselaar;Aartselaar;11001A074;BRUINEN BAARD;BRUINEN BAARD;01Mar1981;31Dec9999;45,83521246;29
11001;Aartselaar;Aartselaar;11001A091;KLEISTRAAT - OEVER;KLEISTRAAT - OEVER;01Mar1981;31Dec9999;219,0515914;593
11001;Aartselaar;Aartselaar;11001A0MA;CLEYDAEL-KASTEEL;CLEYDAEL-KASTEEL;01Oct2001;31Dec9999;20,46538243;57
11001;Aartselaar;Aartselaar;11001A0PA;ZINKVAL;ZINKVAL;01Oct2001;31Dec9999;171,0468305;113
11001;Aartselaar;Aartselaar;11001A10-;'T HEIKEN;'T HEIKEN;01Mar1981;31Dec9999;36,48618283;780
11001;Aartselaar;Aartselaar;11001A173;NOTELAAN;NOTELAAN;01Mar1981;31Dec9999;109,900694;532
11001;Aartselaar;Aartselaar;11001A190;DE REUKENS;DE REUKENS;01Mar1981;31Dec9999;132,1803342;389
11001;Aartselaar;Aartselaar;11001A20-;DE KOEKOEK;DE KOEKOEK;01Mar1981;31Dec9999;43,28708286;996
11001;Aartselaar;Aartselaar;11001A21-;VIERPALEN;VIERPALEN;01Mar1981;31Dec9999;51,02120312;1254
11001;Aartselaar;Aartselaar;11001ZZZZ;NIET TE LOKALISEREN IN EEN SECTOR;NON LOCALISABLE DANS UN SECTEUR;01Mar1981;31Dec9999;0;1
11002;Antwerpen;Anvers;1100212MQ;STABROEK;STABROEK;01Oct2001;31Dec9999;80,72390062;0
11002;Antwerpen;Anvers;11002A00-;ANTWERPEN KERN - OUDE STAD (SPAANSE WALLEN );ANTWERPEN KERN - OUDE STAD (SPAANSE WALLEN );01Mar1981;31Dec9999;22,25746469;2788
11002;Antwerpen;Anvers;11002A01-;KLAPDORP - BROUWERSVLIET;KLAPDORP - BROUWERSVLIET;01Mar1981;31Dec9999;13,81600153;1595
11002;Antwerpen;Anvers;11002A02-;GROENPLAATS (SPAANSE WALLEN);GROENPLAATS (SPAANSE WALLEN);01Mar1981;31Dec9999;10,90110713;537
11002;Antwerpen;Anvers;11002A03-;HOOGSTRAAT (SPAANSE WALLEN);HOOGSTRAAT (SPAANSE WALLEN);01Mar1981;31Dec9999;9,244516708;1053
11002;Antwerpen;Anvers;11002A04-;OUDAAN (SPAANSE WALLEN);OUDAAN (SPAANSE WALLEN);01Mar1981;31Dec9999;14,88241705;1530
11002;Antwerpen;Anvers;11002A05-;GEVANGENIS (SPAANSE WALLEN);GEVANGENIS (SPAANSE WALLEN);01Mar1981;31Dec9999;13,47074851;1648
11002;Antwerpen;Anvers;11002A081;SCHELDEKADEN NOORD;SCHELDEKADEN NOORD;01Mar1981;31Dec9999;14,89565391;0
11002;Antwerpen;Anvers;11002A10-;MEIR - LEYSSTRAAT (SP. WALLEN);MEIR - LEYSSTRAAT (SP. WALLEN);01Mar1981;31Dec9999;26,14754112;1656
11002;Antwerpen;Anvers;11002A11-;KIPDORP-ST.-JACOBS (SP.WALLEN);KIPDORP-ST.-JACOBS (SP.WALLEN);01Mar1981;31Dec9999;19,51092788;2002
11002;Antwerpen;Anvers;11002A12-;K.N.S.-NAT. BANK (SP. WALLEN);K.N.S.-NAT. BANK (SP. WALLEN);01Mar1981;31Dec9999;16,23367712;987
11002;Antwerpen;Anvers;11002A13-;STADSWAAG-BEGIJNHOF(SP.WALLEN);STADSWAAG-BEGIJNHOF(SP.WALLEN);01Mar1981;31Dec9999;23,03049003;2177
11002;Antwerpen;Anvers;11002A14-;TABAKSVEST (SPAANSE WALLEN);TABAKSVEST (SPAANSE WALLEN);01Mar1981;31Dec9999;9,403755759;1014
11002;Antwerpen;Anvers;11002A15-;HESSENHUIS (SPAANSE WALLEN);HESSENHUIS (SPAANSE WALLEN);01Mar1981;31Dec9999;16,17538054;1377
11002;Antwerpen;Anvers;11002A21-;ST.-ANDRIES (SPAANSE WALLEN);ST.-ANDRIES (SPAANSE WALLEN);01Mar1981;31Dec9999;17,53017989;2825
11002;Antwerpen;Anvers;11002A22-;ST.-MICHIELSKAAI (SP. WALLEN);ST.-MICHIELSKAAI (SP. WALLEN);01Mar1981;31Dec9999;8,445352836;1699
11002;Antwerpen;Anvers;11002B701;LINKEROEVER-ZUID (LINKEROEVER);LINKEROEVER-ZUID (LINKEROEVER);01Mar1981;31Dec9999;50,84274729;5460
11002;Antwerpen;Anvers;11002B71-;LINKEROEVER - STATION;LINKEROEVER - STATION;01Mar1981;31Dec9999;40,79279504;1946
11002;Antwerpen;Anvers;11002B721;LINKEROEVER-NOORD;LINKEROEVER-NOORD;01Mar1981;31Dec9999;43,68065146;3896
11002;Antwerpen;Anvers;11002B73-;ST.-ANNA (LINKEROEVER);ST.-ANNA (LINKEROEVER);01Mar1981;31Dec9999;62,55448211;49
11002;Antwerpen;Anvers;11002B742;THOENETLAAN (LINKEROEVER);THOENETLAAN (LINKEROEVER);01Mar1981;31Dec9999;27,69124688;1569
11002;Antwerpen;Anvers;11002B752;GLORIANTLAAN (LINKEROEVER);GLORIANTLAAN (LINKEROEVER);01Mar1981;31Dec9999;28,90687518;167
11002;Antwerpen;Anvers;11002B782;GALGEWEEL (LINKEROEVER);GALGEWEEL (LINKEROEVER);01Mar1981;31Dec9999;299,5488815;179
11002;Antwerpen;Anvers;11002B791;ST.-ANNABOS (LINKEROEVER );ST.-ANNABOS (LINKEROEVER );01Mar1981;31Dec9999;244,1298651;321
11002;Antwerpen;Anvers;11002B813;BLANCEFLOERLAAN  (LINKEROEVER);BLANCEFLOERLAAN  (LINKEROEVER);01Mar1981;31Dec9999;74,13930335;2246
11002;Antwerpen;Anvers;11002B824;CHARLES DE COSTERLAAN(L.OEVER);CHARLES DE COSTERLAAN(L.OEVER);01Mar1981;31Dec9999;138,8572255;554
11002;Antwerpen;Anvers;11002C20-;STATIEKWARTIER (STATIONSWIJK);STATIEKWARTIER (STATIONSWIJK);01Mar1981;31Dec9999;9,10730901;374
11002;Antwerpen;Anvers;11002C21-;ATHENEUM (STATIONSWIJK);ATHENEUM (STATIONSWIJK);01Mar1981;31Dec9999;11,82553508;1971
11002;Antwerpen;Anvers;11002C22-;DE CONINCPLEIN-Z.(STATIONSW.);DE CONINCPLEIN-Z.(STATIONSW.);01Mar1981;31Dec9999;9,39289268;1946
11002;Antwerpen;Anvers;11002C23-;OFFERANDESTRAAT(STATIONSWIJK );OFFERANDESTRAAT(STATIONSWIJK );01Mar1981;31Dec9999;16,02243164;3494
11002;Antwerpen;Anvers;11002C24-;PROVINCIESTRAAT(STATIONSWIJK );PROVINCIESTRAAT(STATIONSWIJK );01Mar1981;31Dec9999;26,32859338;3545
11002;Antwerpen;Anvers;11002C25-;PELIKAANSTRAAT (STATIONSWIJK );PELIKAANSTRAAT (STATIONSWIJK );01Mar1981;31Dec9999;23,86075241;3706
11002;Antwerpen;Anvers;11002C28-;STATION - ZOO (STATIONSWIJK );STATION - ZOO (STATIONSWIJK );01Mar1981;31Dec9999;12,04573969;0
11002;Antwerpen;Anvers;11002C29-;STADSPARK (STATIONSWIJK );STADSPARK (STATIONSWIJK );01Mar1981;31Dec9999;15,07571047;0
11002;Antwerpen;Anvers;11002C31-;JEZUITENCOLLEGE(STATIONSWIJK );JEZUITENCOLLEGE(STATIONSWIJK );01Mar1981;31Dec9999;10,18139634;1323
11002;Antwerpen;Anvers;11002C41-;DAMBRUGGESTRAAT-N.(STATIONSW.);DAMBRUGGESTRAAT-N.(STATIONSW.);01Mar1981;31Dec9999;13,76374725;3100
11002;Antwerpen;Anvers;11002C42-;DE ZAVEL (NOORDWIJK );DE ZAVEL (NOORDWIJK );01Mar1981;31Dec9999;13,30019767;3656
11002;Antwerpen;Anvers;11002C43-;ST.-WILLEBRORDUS (NOORDWIJK );ST.-WILLEBRORDUS (NOORDWIJK );01Mar1981;31Dec9999;12,55761154;2371
11002;Antwerpen;Anvers;11002C44-;POTGIETERSTRAAT (NOORDWIJK);POTGIETERSTRAAT (NOORDWIJK);01Mar1981;31Dec9999;8,853859253;2081
11002;Antwerpen;Anvers;11002C45-;STUIVENBERG ZIEKENHUIS(NOORDW);STUIVENBERG ZIEKENHUIS(NOORDW);01Mar1981;31Dec9999;19,51509371;2780
11002;Antwerpen;Anvers;11002C491;SCHIJNPOORT (DAM-SCHIJNPOORT );SCHIJNPOORT (DAM-SCHIJNPOORT );01Mar1981;31Dec9999;10,74374663;0
11002;Antwerpen;Anvers;11002D30-;CHARLOTTALEI (OOSTWIJK);CHARLOTTALEI (OOSTWIJK);01Mar1981;31Dec9999;18,24907078;4341
11002;Antwerpen;Anvers;11002D31-;ASTRID BAD (OOSTWIJK);ASTRID BAD (OOSTWIJK);01Mar1981;31Dec9999;16,46266354;3037
11002;Antwerpen;Anvers;11002D32-;ST.-VINCENTIUS (OOSTWIJK);ST.-VINCENTIUS (OOSTWIJK);01Mar1981;31Dec9999;25,29863142;4086
11002;Antwerpen;Anvers;11002D33-;STADSPARK-ZUID (OOSTWIJK);STADSPARK-ZUID (OOSTWIJK);01Mar1981;31Dec9999;14,30937544;3309
11002;Antwerpen;Anvers;11002D34-;DAGERAADPLAATS - OOSTSTATIE (OOSTWIJK);DAGERAADPLAATS - OOSTSTATIE (OOSTWIJK);01Mar1981;31Dec9999;33,81091342;5541
11002;Antwerpen;Anvers;11002D35-;VAN DIEPENBEECKSTR. (OOSTWIJK);VAN DIEPENBEECKSTR. (OOSTWIJK);01Mar1981;31Dec9999;11,05020687;1555
11002;Antwerpen;Anvers;11002D38-;GAS (OOSTWIJK);GAS (OOSTWIJK);01Mar1981;31Dec9999;9,624437089;8
11002;Antwerpen;Anvers;11002D41-;STAPPAERTS - KRIJGSHOSPITAAL (OOSTWIJK);STAPPAERTS - KRIJGSHOSPITAAL (OOSTWIJK);01Mar1981;31Dec9999;32,50937264;3598
11002;Antwerpen;Anvers;11002D42-;LAMORINIERESTR.-ZUID (EBES) (OOSTWIJK);LAMORINIERESTR.-ZUID (EBES) (OOSTWIJK);01Mar1981;31Dec9999;17,82510915;2502
11002;Antwerpen;Anvers;11002E122;WAALSE KAAI (ZUIDWIJK);WAALSE KAAI (ZUIDWIJK);01Mar1981;31Dec9999;9,211232215;1192
11002;Antwerpen;Anvers;11002E131;VLAAMSE KAAI (ZUIDWIJK);VLAAMSE KAAI (ZUIDWIJK);01Mar1981;31Dec9999;10,89411377;1512
11002;Antwerpen;Anvers;11002E14-;MUSEUMWIJK (ZUIDWIJK);MUSEUMWIJK (ZUIDWIJK);01Mar1981;31Dec9999;41,48557058;6168
11002;Antwerpen;Anvers;11002E15-;GERECHTSHOF (ZUIDWIJK);GERECHTSHOF (ZUIDWIJK);01Mar1981;31Dec9999;11,31944067;1451
11002;Antwerpen;Anvers;11002E19-;OUDE SCHIPPERSDOKKEN(ZUIDWIJK);OUDE SCHIPPERSDOKKEN(ZUIDWIJK);01Mar1981;31Dec9999;8,378736242;0
11002;Antwerpen;Anvers;11002E50-;BELL (ZUIDWIJK);BELL (ZUIDWIJK);01Mar1981;31Dec9999;39,4891764;5767
11002;Antwerpen;Anvers;11002E521;LANGE ELZENSTRAAT (ZUIDWIJK);LANGE ELZENSTRAAT (ZUIDWIJK);01Mar1981;31Dec9999;19,69458647;3271
11002;Antwerpen;Anvers;11002E53-;TROONPLAATS (ZUIDWIJK);TROONPLAATS (ZUIDWIJK);01Mar1981;31Dec9999;18,7974099;2595
11002;Antwerpen;Anvers;11002E551;GERECHTSHOF (ZUIDWIJK);GERECHTSHOF (ZUIDWIJK);01Mar1981;31Dec9999;17,35535923;2326
11002;Antwerpen;Anvers;11002E5MJ;SPAGHETTIKNOOP (KIEL);SPAGHETTIKNOOP (KIEL);01Oct2001;31Dec9999;100,5712772;694
11002;Antwerpen;Anvers;11002F11-;ST.-CATHARINA (KIEL);ST.-CATHARINA (KIEL);01Mar1981;31Dec9999;23,77522919;3479
11002;Antwerpen;Anvers;11002F12-;MAURITS SABBELAAN (KIEL);MAURITS SABBELAAN (KIEL);01Mar1981;31Dec9999;15,51128098;2926
11002;Antwerpen;Anvers;11002F21-;KOLONIELAAN (CAM. HUYSMANSL.);KOLONIELAAN (CAM. HUYSMANSL.);01Mar1981;31Dec9999;40,79618587;4192
11002;Antwerpen;Anvers;11002F223;VOLHARDINGSSTRAAT (KIEL);VOLHARDINGSSTRAAT (KIEL);01Mar1981;31Dec9999;4,667198307;840
11002;Antwerpen;Anvers;11002F60-;KIEL - CENTRUM (KIEL);KIEL - CENTRUM (KIEL);01Mar1981;31Dec9999;16,9842993;1909
11002;Antwerpen;Anvers;11002F61-;BOOMSE STWG-BEERSCHOT (KIEL);BOOMSE STWG-BEERSCHOT (KIEL);01Mar1981;31Dec9999;20,95501071;4774
11002;Antwerpen;Anvers;11002F62-;BEERSCHOT - STADION (KIEL);BEERSCHOT - STADION (KIEL);01Mar1981;31Dec9999;23,79796626;2545
11002;Antwerpen;Anvers;11002F64-;JAN DE VOSLEI (KIEL);JAN DE VOSLEI (KIEL);01Mar1981;31Dec9999;16,88705476;2350
11002;Antwerpen;Anvers;11002F65-;PIUS X (KIEL);PIUS X (KIEL);01Mar1981;31Dec9999;18,8696484;2218
11002;Antwerpen;Anvers;11002F6MJ;PETROLEUM - SCHELDEKADEN-Z.;PETROLEUM - SCHELDEKADEN-Z.;01Oct2001;31Dec9999;153,9079616;4
11002;Antwerpen;Anvers;11002F6NJ;KIELSE POLDER (KIEL);KIELSE POLDER (KIEL);01Oct2001;31Dec9999;143,9748533;7
11002;Antwerpen;Anvers;11002G51-;ST.-LAURENTIUS (ZUIDWIJK);ST.-LAURENTIUS (ZUIDWIJK);01Mar1981;31Dec9999;26,42672684;2869
11002;Antwerpen;Anvers;11002G522;FRANSEN PLAATS (ZUIDWIJK);FRANSEN PLAATS (ZUIDWIJK);01Mar1981;31Dec9999;18,05944717;1028
11002;Antwerpen;Anvers;11002G53-;HARMONIE (ZUIDWIJK);HARMONIE (ZUIDWIJK);01Mar1981;31Dec9999;30,67730397;3170
11002;Antwerpen;Anvers;11002G54-;KAREL OOMSTRAAT;KAREL OOMSTRAAT;01Mar1981;31Dec9999;32,3132176;2377
11002;Antwerpen;Anvers;11002G552;C. TEICHMANN PLAATS (ZUIDWIJK);C. TEICHMANN PLAATS (ZUIDWIJK);01Mar1981;31Dec9999;1,745874205;450
11002;Antwerpen;Anvers;11002G59-;ALBERTPARK (OOSTWIJK);ALBERTPARK (OOSTWIJK);01Mar1981;31Dec9999;8,989281549;76
11002;Antwerpen;Anvers;11002G72-;WILRIJKSPL.-W. (WILRIJKSPLEIN);WILRIJKSPL.-W. (WILRIJKSPLEIN);01Mar1981;31Dec9999;7,415897152;954
11002;Antwerpen;Anvers;11002G73-;BLOKKEN-KRUISHOFSTR. (WILR.PL);BLOKKEN-KRUISHOFSTR. (WILR.PL);01Mar1981;31Dec9999;5,075996489;668
11002;Antwerpen;Anvers;11002G74-;DEN BRANDT (WILRIJKSPLEIN);DEN BRANDT (WILRIJKSPLEIN);01Mar1981;31Dec9999;39,43115457;648
11002;Antwerpen;Anvers;11002G75-;OOSTERVELD (WILRIJKSPEIN);OOSTERVELD (WILRIJKSPEIN);01Mar1981;31Dec9999;7,087423638;144
11002;Antwerpen;Anvers;11002G780;NACHTEGALENPARK(WILRIJKSPLEIN);NACHTEGALENPARK(WILRIJKSPLEIN);01Mar1981;31Dec9999;233,0864393;194
11002;Antwerpen;Anvers;11002H40-;ST.-AMANDUS (NOORDWIJK);ST.-AMANDUS (NOORDWIJK);01Mar1981;31Dec9999;14,74237766;3857
11002;Antwerpen;Anvers;11002H41-;STUIVENBERG-WEST;STUIVENBERG-WEST;01Mar1981;31Dec9999;18,71114938;4560
11002;Antwerpen;Anvers;11002H43-;ST.-JANSPLEIN-TRAPSTR.(N.WIJK);ST.-JANSPLEIN-TRAPSTR.(N.WIJK);01Mar1981;31Dec9999;21,53191377;3931
11002;Antwerpen;Anvers;11002H44-;STUIVENBERGPLEIN (NOORDWIJK);STUIVENBERGPLEIN (NOORDWIJK);01Mar1981;31Dec9999;13,90010916;3024
11002;Antwerpen;Anvers;11002H4MJ;STATION STUIVENBERG;STATION STUIVENBERG;01Oct2001;31Dec9999;20,01790413;0
11002;Antwerpen;Anvers;11002H83-;SLACHTHUISWIJK (DAM-SCHIJNPOORT);SLACHTHUISWIJK (DAM-SCHIJNPOORT);01Mar1981;31Dec9999;21,67199039;3583
11002;Antwerpen;Anvers;11002H84-;DAM (DAM - SCHIJNPOORT);DAM (DAM - SCHIJNPOORT);01Mar1981;31Dec9999;6,369370866;543
11002;Antwerpen;Anvers;11002H8MJ;DAM- LOBROEKDOK (SCHIJNPOORT);DAM- LOBROEKDOK (SCHIJNPOORT);01Oct2001;31Dec9999;43,04065238;1
11002;Antwerpen;Anvers;11002J072;OUDE HAVEN;OUDE HAVEN;01Mar1981;31Dec9999;38,37006627;688
11002;Antwerpen;Anvers;11002J80-;LUCHTBAL-ZUID;LUCHTBAL-ZUID;01Mar1981;31Dec9999;53,46652912;3882
11002;Antwerpen;Anvers;11002J820;IJZERLAAN (DAM - SCHIJNPORT);IJZERLAAN (DAM - SCHIJNPORT);01Mar1981;31Dec9999;46,62506888;1051
11002;Antwerpen;Anvers;11002J83-;DUBOISSTRAAT (NOORDWIJK);DUBOISSTRAAT (NOORDWIJK);01Mar1981;31Dec9999;9,720289974;1251
11002;Antwerpen;Anvers;11002J84-;WILLEMDOK (SPAANSE WALLEN);WILLEMDOK (SPAANSE WALLEN);01Mar1981;31Dec9999;24,11606031;387
11002;Antwerpen;Anvers;11002J85-;'T EILANDJE;'T EILANDJE;01Mar1981;31Dec9999;31,29983579;2917
11002;Antwerpen;Anvers;11002J873;HOUTDOK;HOUTDOK;01Mar1981;31Dec9999;105,7803244;20
11002;Antwerpen;Anvers;11002J8AN;AN-LUCHTBAL-NOORD;AN-LUCHTBAL-NOORD;01Jan2019;31Dec9999;55,735727;2900
11002;Antwerpen;Anvers;11002K171;ALBERTDOK;ALBERTDOK;01Mar1981;31Dec9999;603,9977947;42
11002;Antwerpen;Anvers;11002K172;MARSHALL-EN INDUSTRIEDOK ESSO;MARSHALL-EN INDUSTRIEDOK ESSO;01Mar1981;31Dec9999;896,9395497;0
11002;Antwerpen;Anvers;11002K173;LEOPOLDDOK FORD-FABRIEKEN;LEOPOLDDOK FORD-FABRIEKEN;01Mar1981;31Dec9999;909,9015802;7
11002;Antwerpen;Anvers;11002K175;CHURCHILLDOK-G. M. CONTIN.;CHURCHILLDOK-G. M. CONTIN.;01Mar1981;31Dec9999;834,5499204;2
11002;Antwerpen;Anvers;11002K1NP;AN-LUITHAGEN-TRANSCONTINENTAALWEG;AN-LUITHAGEN-TRANSCONTINENTAALWEG;01Jan2019;31Dec9999;244,6198292;1
11002;Antwerpen;Anvers;11002K1WN;AN-HAVEN/VORMINGSSTATION;AN-HAVEN/VORMINGSSTATION;01Jan2019;31Dec9999;787,4225916;0
11002;Antwerpen;Anvers;11002K214;LILLO - FORT;LILLO - FORT;01Mar1981;31Dec9999;13,02815926;48
11002;Antwerpen;Anvers;11002K271;DISTRICT LILLO TUNNEL-NOORD;DISTRICT LILLO TUNNEL-NOORD;01Mar1981;31Dec9999;1225,778348;0
11002;Antwerpen;Anvers;11002K272;DISTRICT LILLO TUNNEL-ZUID;DISTRICT LILLO TUNNEL-ZUID;01Mar1981;31Dec9999;158,6890933;0
11002;Antwerpen;Anvers;11002K2MN;DISTRICT LILLO TUNNEL-ZUID;DISTRICT LILLO TUNNEL-ZUID;01Oct2001;31Dec9999;73,01351677;0
11002;Antwerpen;Anvers;11002L000;ZANDVLIET-KERN(ZANDVL.-5 DIST);ZANDVLIET-KERN(ZANDVL.-5 DIST);01Mar1981;31Dec9999;134,2153779;2088
11002;Antwerpen;Anvers;11002L011;STALSHOEK(ZANDVLIET-5 DISTR. );STALSHOEK(ZANDVLIET-5 DISTR. );01Mar1981;31Dec9999;69,00818496;1376
11002;Antwerpen;Anvers;11002L022;GROTE RUIGEHEIDE(ZANDVL.-5DIS);GROTE RUIGEHEIDE(ZANDVL.-5DIS);01Mar1981;31Dec9999;54,99549891;170
11002;Antwerpen;Anvers;11002L070;HAVENGEBIED (ZANDVLIET-5 DIS);HAVENGEBIED (ZANDVLIET-5 DIS);01Mar1981;31Dec9999;960,424192;0
11002;Antwerpen;Anvers;11002L090;NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT);NOORDLAANPOLDER-VERSPR. BEW. (ZANDVLIET - 5 DISTRICT);01Mar1981;31Dec9999;510,9291957;213
11002;Antwerpen;Anvers;11002L100;BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT);BERENDRECHT - KERN (BERENDRECHT - 4 DISTRICT);01Mar1981;31Dec9999;208,2028347;2896
11002;Antwerpen;Anvers;11002L111;STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT);STEENHOVENSTRAAT (BERENDRECHT - 4 DISTRICT);01Mar1981;31Dec9999;106,476229;1023
11002;Antwerpen;Anvers;11002L122;VISWATER(BERENDRECHT - 4 DIST);VISWATER(BERENDRECHT - 4 DIST);01Mar1981;31Dec9999;147,0769843;2114
11002;Antwerpen;Anvers;11002L17-;HAVENGEBIED(BERENDRECHT - 4 D);HAVENGEBIED(BERENDRECHT - 4 D);01Mar1981;31Dec9999;398,5417783;0
11002;Antwerpen;Anvers;11002L18-;KRAAIENBERG(BERENDRECHT - 4 D);KRAAIENBERG(BERENDRECHT - 4 D);01Mar1981;31Dec9999;164,1518332;73
11002;Antwerpen;Anvers;11002M0MA;SCHELDE - CONTAINERTERMINAL;SCHELDE - CONTAINERTERMINAL;01Oct2001;31Dec9999;22,94511288;0
11002;Antwerpen;Anvers;11002M0PA;SCHELDE;SCHELDE;01Oct2001;31Dec9999;1618,450165;0
11002;Antwerpen;Anvers;11002P00-;EKEREN-CENTRUM;EKEREN-CENTRUM;01Jan1983;31Dec9999;25,54011783;1583
11002;Antwerpen;Anvers;11002P01-;EKEREN-DORP;EKEREN-DORP;01Jan1983;31Dec9999;31,15067362;2239
11002;Antwerpen;Anvers;11002P02-;SCHOONBROEK;SCHOONBROEK;01Jan1983;31Dec9999;30,41342403;1485
11002;Antwerpen;Anvers;11002P03-;DE GEESTEN;DE GEESTEN;01Jan1983;31Dec9999;48,74521058;2849
11002;Antwerpen;Anvers;11002P04-;HET ZAND;HET ZAND;01Jan1983;31Dec9999;48,54809572;2499
11002;Antwerpen;Anvers;11002P05-;LEERHOEKSLAAN;LEERHOEKSLAAN;01Jan1983;31Dec9999;22,51013038;762
11002;Antwerpen;Anvers;11002P09-;VELTWIJCK;VELTWIJCK;01Jan1983;31Dec9999;13,83550126;0
11002;Antwerpen;Anvers;11002P100;MARIABURG;MARIABURG;01Jan1983;31Dec9999;48,91564734;2251
11002;Antwerpen;Anvers;11002P111;DE BIST;DE BIST;01Jan1983;31Dec9999;51,95181912;1539
11002;Antwerpen;Anvers;11002P12-;DE NOTESCHELP;DE NOTESCHELP;01Jan1983;31Dec9999;25,54397822;951
11002;Antwerpen;Anvers;11002P192;HOGE BIST;HOGE BIST;01Jan1983;31Dec9999;17,02119923;0
11002;Antwerpen;Anvers;11002P20-;HOEKAKKER;HOEKAKKER;01Jan1983;31Dec9999;28,43203851;1283
11002;Antwerpen;Anvers;11002P22-;PRINSHOEVELAND;PRINSHOEVELAND;01Jan1983;31Dec9999;42,40633098;994
11002;Antwerpen;Anvers;11002P23-;LAGE BIST;LAGE BIST;01Jan1983;31Dec9999;33,79746053;1989
11002;Antwerpen;Anvers;11002P242;KLAVERVELDEN;KLAVERVELDEN;01Jan1983;31Dec9999;18,9566417;227
11002;Antwerpen;Anvers;11002P2AN;EK-LAAR;EK-LAAR;01Jan2019;31Dec9999;89,89825984;0
11002;Antwerpen;Anvers;11002P2AP;EK-LUCASWIJK;EK-LUCASWIJK;01Jan2019;31Dec9999;73,12452405;1250
11002;Antwerpen;Anvers;11002P392;VLOEIENDE;VLOEIENDE;01Jan1983;31Dec9999;41,27196187;2
11002;Antwerpen;Anvers;11002P500;LEUGENBERG;LEUGENBERG;01Jan1983;31Dec9999;54,07015414;1226
11002;Antwerpen;Anvers;11002P589;DE HOEKX;DE HOEKX;01Jan1983;31Dec9999;92,20963671;147
11002;Antwerpen;Anvers;11002P590;KROMMESTR.- AKKER - BREDESTR.- VELDEN;KROMMESTR.- AKKER - BREDESTR.- VELDEN;01Jan1983;31Dec9999;68,17560126;112
11002;Antwerpen;Anvers;11002P6AK;EK-LEUGENBERG-ZUID;EK-LEUGENBERG-ZUID;01Jan2019;31Dec9999;8,048067921;180
11002;Antwerpen;Anvers;11002P6BK;EK-SCHOONBROEK - TWEEKRONEN;EK-SCHOONBROEK - TWEEKRONEN;01Jan2019;31Dec9999;20,0291608;790
11002;Antwerpen;Anvers;11002P6CK;EK-SCHOONBROEK HANDBOOG;EK-SCHOONBROEK HANDBOOG;01Jan2019;31Dec9999;11,57779913;796
11002;Antwerpen;Anvers;11002P6DK;EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT;EK-GR.HAGELKRUIS-L.BAEKELANDSTRAAT;01Jan2019;31Dec9999;22,25120906;1353
11002;Antwerpen;Anvers;11002P6EK;EK-DONKSE BEEK;EK-DONKSE BEEK;01Jan2019;31Dec9999;52,3754727;1844
11002;Antwerpen;Anvers;11002P6FK;EK-EKERSE POLDER;EK-EKERSE POLDER;01Jan2019;31Dec9999;107,3626395;0
11002;Antwerpen;Anvers;11002P6PK;EK-EKERSE PUTTEN;EK-EKERSE PUTTEN;01Jan2019;31Dec9999;219,6595183;0
11002;Antwerpen;Anvers;11002Q001;OUD MERKSEM;OUD MERKSEM;01Jan1983;31Dec9999;28,01924549;3999
11002;Antwerpen;Anvers;11002Q012;MERKSEM-CENTRUM;MERKSEM-CENTRUM;01Jan1983;31Dec9999;32,04757719;3746
11002;Antwerpen;Anvers;11002Q021;LAATLOS;LAATLOS;01Jan1983;31Dec9999;12,135318;923
11002;Antwerpen;Anvers;11002Q03-;GAGELVELDEN;GAGELVELDEN;01Jan1983;31Dec9999;42,89680191;3403
11002;Antwerpen;Anvers;11002Q04-;KLUIZEVELDEN;KLUIZEVELDEN;01Jan1983;31Dec9999;24,31798357;2677
11002;Antwerpen;Anvers;11002Q052;EIGEN HEERD;EIGEN HEERD;01Jan1983;31Dec9999;7,455428287;945
11002;Antwerpen;Anvers;11002Q072;DUIVELSHOEK;DUIVELSHOEK;01Jan1983;31Dec9999;29,95232243;131
11002;Antwerpen;Anvers;11002Q091;PARK;PARK;01Jan1983;31Dec9999;16,67927017;34
